quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,trade_balance,simulation_type
2030Q1,1.8929940355926609,366.76729214422966,3.6428503483392842,26189.347428651872,36390.88996187655,4049.127836979544,1775.7203794815996,4803.18170093299,5566.630278859592,33278.34245659608,3.5807378907215663,366.76729214422966,0.158002607514334,810.2203501282934,0.3377388889956102,0.36418092872161845,5642.8318972719235,-658.8442808397263,-763.4485779266024,RL-FRB/US Agent without Tariff
2030Q2,1.8640370695636073,369.322506243917,3.63389234530864,26311.677026952068,36743.94238805494,4095.2957337400885,1789.3837146408541,4912.113220858053,5625.175377777599,33457.453515700436,3.6091092106352667,369.322506243917,0.158002607514334,813.7577045082935,0.3377388889956102,0.36418092872161845,5699.098442004685,-663.3742928868345,-713.0621569195464,RL-FRB/US Agent without Tariff
2030Q3,1.8392753651563758,371.89907842902556,3.628062428680642,26432.941660577406,37098.17083642205,4137.643524887028,1803.677393182194,5024.8909048533815,5684.425523594371,33638.88030631389,3.633083392429511,371.89907842902556,0.158002607514334,817.2411104982934,0.3377388889956102,0.36418092872161845,5755.747043961838,-671.9510763103003,-659.5346187409896,RL-FRB/US Agent without Tariff
2030Q4,1.821353373843485,374.4972417431207,3.6244518494933193,26553.57541671001,37454.131122344195,4176.414143547776,1818.779561934236,5141.505650142871,5744.404617733082,33823.589560096785,3.6531040332429967,374.4972417431207,0.158002607514334,820.6885699082934,0.3377388889956102,0.36418092872161845,5812.860202729095,-684.1083473867116,-602.8989675902112,RL-FRB/US Agent without Tariff
2031Q1,1.8066378477038572,377.1172417619007,3.622570744973999,26673.77840225157,37812.11416667878,4211.795941089724,1834.782738489721,5261.918204437828,5805.1633475742165,34012.44425663187,3.6695916349524165,377.1172417619007,0.158002607514334,824.1179436382934,0.3377388889956102,0.36418092872161845,5870.423933692377,-699.4618389112388,-543.2451431363888,RL-FRB/US Agent without Tariff
2031Q2,1.795891795358162,379.7593032104648,3.622010832125103,26793.805695161805,38172.479952492075,4243.988607114733,1851.7973384274787,5386.0537142614085,5866.688339978619,34206.188399420666,3.682998368615652,379.7593032104648,0.158002607514334,827.5470218982935,0.3377388889956102,0.36418092872161845,5928.390480175004,-717.5708994024826,-480.63462571721084,RL-FRB/US Agent without Tariff
2031Q3,1.7881382897838027,382.4236401141632,3.6224509840230423,26913.851392905028,38535.507595893934,4273.21420172998,1869.903255071241,5513.805915076533,5928.990748796879,34405.46313826222,3.6937873968798907,382.4236401141632,0.158002607514334,830.9933478782934,0.3377388889956102,0.36418092872161845,5986.737997055077,-738.0545883378728,-415.18483372034643,RL-FRB/US Agent without Tariff
2031Q4,1.7824785849263491,385.1104583013802,3.6236064199578837,27034.052422992645,38901.40426355172,4299.720826459316,1889.1621113629287,5645.046901967038,5992.054362523741,34610.81054956021,3.70241731444782,385.1104583013802,0.158002607514334,834.4740665482934,0.3377388889956102,0.36418092872161845,6045.445796452165,-760.5459677851486,-347.0074605567024,RL-FRB/US Agent without Tariff
2032Q1,1.7865349086599938,387.8199626011854,3.6243338072993905,27155.065660724995,39271.19109749973,4323.872708541172,1909.7848484348265,5779.629049698071,6055.9805238985255,34785.477360570825,3.7096338501717367,387.8199626011854,0.158002607514334,742.7399803063001,0.3377388889956102,0.36418092872161845,6104.500778815855,-646.9141147044147,-276.3514742004545,RL-FRB/US Agent without Tariff
2032Q2,1.8001306351012925,390.5523909113693,3.6233628456910125,27277.547722698673,39645.836396156585,4335.973028980224,1931.92574374686,5917.387799411592,6121.078552937712,34968.88786330407,3.716417156250622,390.5523909113693,0.158002607514334,746.3381626163,0.3377388889956102,0.36418092872161845,6163.8522566368965,-679.2981583092248,-203.6907535261198,RL-FRB/US Agent without Tariff
2032Q3,1.8029691912522654,393.3080316875331,3.621526932292904,27400.776681988173,40024.26390972628,4346.84445127245,1955.3531990383603,6058.177137951135,6187.300464785212,35161.13458594656,3.7231752142476195,393.3080316875331,0.158002607514334,750.0177304363001,0.3377388889956102,0.36418092872161845,6223.453888863966,-712.0248985104605,-129.1233268340775,RL-FRB/US Agent without Tariff
2032Q4,1.8055229603007004,396.0871222614737,3.618723504268339,27524.738068960687,40406.53486561965,4356.718690575145,1980.1177709121055,6201.866109567974,6254.215827713656,35362.23342268139,3.730220502147317,396.0871222614737,0.158002607514334,753.7924929163,0.3377388889956102,0.36418092872161845,6283.3039105904845,-744.8105064282136,-52.349718145682345,RL-FRB/US Agent without Tariff
