quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2024Q1,1.5554388355440094,310.9495033023209,3.78723594195914,23050.058343318804,28619.556545391133,3001.7798150506874,622.4781152901986,3125.4417520874813,3966.328416242321,30036.967197972674,5.327743731404363,310.9495033023209,0.156843170927778,1028.5682053100152,0.23773888750549413,0.164182982101631,4084.806114446419,-1738.0374512480744,RL-FRB/US Agent
2024Q2,2.895875935859493,313.1644453884613,3.972826677841496,23217.539139504363,29008.47720051869,3056.7167849996927,1017.4148488825974,3154.3775259221693,4058.9103588797775,30044.930749553252,5.323988311590162,313.1644453884613,0.156843170927778,1043.2174039438025,0.3377388889956102,0.2627074408080099,4185.583370802695,-1371.9747311037625,RL-FRB/US Agent
2024Q3,0.7421369661737662,315.466500328668,4.376031728571197,23260.655610196318,29141.240787283055,3004.2594092678182,638.3205500501615,3167.3207092889566,4140.055534066314,30119.667017951222,4.911253934087734,315.466500328668,0.156843170927778,1060.2998434110007,0.3377388889956102,0.16270743931789378,4270.6347430894675,-1949.4868977924841,RL-FRB/US Agent
2024Q4,2.4073821198730814,317.2532461968481,4.439342635391968,23401.070944124574,29408.231282801,3138.2337070691037,657.9322819328853,3193.5171203520886,4217.982663350733,30637.946327388374,4.518549338023374,317.2532461968481,0.156843170927778,1072.7734261353776,0.3377388889956102,0.16270743931789378,4357.03461926214,-1919.5529980993483,RL-FRB/US Agent
2025Q1,2.0343073550500703,319.3282537190708,4.486505723503042,23520.386519398522,29676.688763052225,3264.683104286435,661.6523272370081,3226.0742961888723,4311.729376133945,31155.13063599806,4.197190939196296,319.3282537190708,0.156843170927778,1084.5575455295507,0.3377388889956102,0.16109729434509257,4439.051426208451,-1915.497439051631,RL-FRB/US Agent
2025Q2,2.2241543769568253,321.5992342223199,4.466454816560079,23651.533221273407,29974.00315107531,3394.2141528829384,670.154228460439,3267.3173559243696,4390.365326421256,31665.64391094809,3.953670810559758,321.5992342223199,0.156843170927778,1095.7355393478329,0.3377388889956102,0.16109729434509257,4520.887586623171,-1890.7899073773576,RL-FRB/US Agent
2025Q3,1.9691144394153315,323.9759526425066,4.443893042808919,23768.25171462326,30268.171548578273,3524.4253292484623,676.9987292310251,3317.3240692516856,4460.219931537049,32166.281695529247,3.7088517171708726,323.9759526425066,0.156843170927778,1106.0640364773733,0.3377388889956102,0.16109729434509257,4597.177004781888,-1854.214017102181,RL-FRB/US Agent
2025Q4,2.0007634921541784,326.3647048271895,4.407762165425565,23887.436166739775,30569.07870191735,3656.3380645797088,685.0959028712898,3374.869505579298,4529.074769877943,32652.15854156096,3.46434092764975,326.3647048271895,0.156843170927778,1115.51711007299,0.3377388889956102,0.16109729434509257,4666.961351912975,-1799.5438742428014,RL-FRB/US Agent
2026Q1,1.9877780482652923,328.67272596858413,4.377052487050913,24006.438913707454,30865.3220817342,3790.021140333629,1123.1647507049943,3436.8892307248702,4598.319716084246,33004.11779307733,3.2812813167203716,328.67272596858413,0.156843170927778,1124.1828748034245,0.3377388889956102,0.2610972958352087,4732.866914611462,-1303.552783396725,RL-FRB/US Agent
2026Q2,1.3750216060205598,330.9294461014748,4.416416760548683,24089.10434625223,31110.81806420284,3883.6702442715664,689.4433734247326,3503.0720712201014,4656.747248473001,33466.39737391706,3.136802840797235,330.9294461014748,0.156843170927778,1132.301852748356,0.3377388889956102,0.16109729434509257,4796.300131112622,-1712.1465955538335,RL-FRB/US Agent
2026Q3,2.3903988792626985,333.1623743017102,4.353342669121604,24233.491766004183,31440.49246974358,4025.619945683493,699.1474596005934,3572.652033644284,4712.191367075149,33903.930247961434,3.0103094560043218,333.1623743017102,0.156843170927778,1139.472921028025,0.3377388889956102,0.16109729434509257,4857.780692183759,-1620.4921261308052,RL-FRB/US Agent
2026Q4,2.036711712841891,335.4057058806585,4.325418750557167,24357.198032536595,31744.82064795923,4163.545132727119,703.6427216399965,3644.552781534934,4782.622165531229,34318.65863552378,2.8858346570585356,335.4057058806585,0.156843170927778,1146.2194865023723,0.3377388889956102,0.16109729434509257,4916.170219398295,-1536.031065152299,RL-FRB/US Agent
2027Q1,2.2231389747908965,337.68848539439165,4.272264467183763,24492.948514069336,32069.28165689869,4300.976759019075,455.05583647996525,3720.120844438383,4844.438991832082,34777.707222629215,2.8371396701397287,337.68848539439165,0.156843170927778,1152.4159840682014,0.3377388889956102,0.10336285333294848,4972.873216191036,-1700.1799520408888,RL-FRB/US Agent
2027Q2,2.350941701352942,340.0044567974127,4.201890032604713,24637.326112727,32413.53890352365,4455.795986010742,461.4894039396257,3798.3970009655573,4910.426583316309,35207.7691289051,2.867857380649541,340.0044567974127,0.156843170927778,1158.1054079770713,0.3377388889956102,0.10336285333294848,5028.289927809712,-1592.8218749508578,RL-FRB/US Agent
2027Q3,2.156714355852623,342.34600580425,4.151927522978037,24770.52406467184,32746.559971354032,4603.429188578144,466.25576593354594,3879.1639991791676,4974.974251863225,35610.84942526668,2.902114998786848,342.34600580425,0.156843170927778,1163.4686687662286,0.3377388889956102,0.10336285333294848,5080.179717764279,-1492.8899866253378,RL-FRB/US Agent
2027Q4,2.104370487147289,344.70469033384626,4.111591925180261,24901.183357317168,33080.17645674354,4743.368056334278,470.8957086240081,3962.154346934494,5032.671901494588,35989.20907102129,2.9378608087957856,344.70469033384626,0.156843170927778,1168.4904862519923,0.3377388889956102,0.10336285333294848,5132.252919962261,-1401.3320215008887,RL-FRB/US Agent
2028Q1,2.103902981075445,347.07577973119834,4.095105844121748,25032.50259291786,33418.0271952781,4874.794848170832,474.78290876634287,4047.9967655553,5084.183132835384,36345.85664123197,2.9654812424602754,347.07577973119834,0.156843170927778,1173.2504773777096,0.3377388889956102,0.10336285333294848,5185.930345416566,-1320.9169267073107,RL-FRB/US Agent
2028Q2,2.0310944528198194,349.461499585368,4.087724913032719,25159.93429430623,33753.33510748585,4993.661979305904,478.4575540799009,4133.451457861121,5133.712041273886,36684.58915924776,2.985045931174222,349.461499585368,0.156843170927778,1177.8344794285063,0.3377388889956102,0.10336285333294848,5239.75494954609,-1254.5648814166623,RL-FRB/US Agent
2028Q3,1.950202787995861,351.86316394544633,4.087704087441207,25282.901248872367,34085.12826319949,5106.389709482463,481.64619259327986,4219.876573770989,5183.476892338885,37007.84826368082,3.001129368065641,351.86316394544633,0.156843170927778,1182.2483762666714,0.23774730666156862,0.10336285333294848,5294.478323667134,-1197.2559424996912,RL-FRB/US Agent
2028Q4,1.8974571648603296,354.2813513602291,4.09058661178021,25403.119214257484,34415.93110839405,5213.356549737294,484.71407490763517,4308.611638163859,5233.085811818598,37317.70714791254,3.0138030325611807,354.2813513602291,0.156843170927778,1186.4970762020262,0.3373022998737917,0.10336285333294848,5349.88984933207,-1147.6254971667713,RL-FRB/US Agent
2029Q1,10.700176273660496,356.7193200962194,3.1240929502560393,26091.83449764994,35552.04296339702,5440.282198705293,586.2934330929722,4395.448279457605,5414.713348600148,38422.21325152295,3.358591688212944,356.7193200962194,0.2511831302511842,1187.9745302067652,0.3373022998737917,0.10336285333294848,8675.043712401395,-4090.763346427445,RL-FRB/US Agent
2029Q2,-7.023791217611356,359.2156747111284,4.012006063731183,25637.674577607,35053.75326495086,5702.159614975962,479.4036951389804,4489.991387586083,5543.41615436858,38590.761925400184,3.3140108811380973,359.2156747111284,0.1511831362116487,1194.9559311281275,0.3373022998737917,0.10336285333294848,5233.272647225175,-624.2543479885279,RL-FRB/US Agent
2029Q3,2.296508998176719,361.69393587841773,3.9503297387145655,25785.290800435723,35440.708272146585,5763.655064028283,496.0476877940318,4604.663053449088,5360.2541246890205,38747.87129347367,3.290760675832767,361.69393587841773,0.1511831362116487,1198.2716119107504,0.3373022998737917,0.10336285333294848,5289.369952062805,-581.8865481097007,RL-FRB/US Agent
