quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2017Q1,1.3943536084376265,255.0155272420274,4.641425085651536,19229.767764926848,19972.425706351376,2791.7329332412833,278.96751120138606,2462.818517263207,2972.9317186879302,14844.010822430062,0.6937468332678959,255.0155272420274,0.1698767846814866,819.4219447160666,0.3499086338150129,0.14674655732523467,3289.8607514708633,-612.9393962109748,AI Decision Makers/FRBUS
2017Q2,2.571849873511667,255.34112564936558,4.399412522380546,19353.80628767218,20156.629786437938,2795.7897961272215,515.7206202644813,2473.6703226576474,2999.83818320361,14730.865636292227,0.9315637573780136,255.34112564936558,0.1698767846814866,827.3223314921787,0.3499086338150129,0.24250372138630416,3338.77465931606,-402.9522686427599,AI Decision Makers/FRBUS
2017Q3,2.640331784822081,256.59327092673897,4.4087556443270195,19481.980023517342,20395.653499178585,2813.347683214649,768.9188530811663,2510.3303486292098,3014.6204068873417,14875.575016708563,1.104481650192064,256.59327092673897,0.1698767846814866,826.1341068666668,0.3499086338150129,0.3424261176289227,3368.5622569997536,-202.12839488014674,AI Decision Makers/FRBUS
2017Q4,3.8295533300164664,258.65615748155074,4.339986035447458,19669.393935149135,20718.93926067925,2838.4794048440585,541.0508139462404,2610.3898143161778,3124.3403714016936,15129.702091467436,1.0989657737376843,258.65615748155074,0.1698767846814866,842.6863808945809,0.3499086338150129,0.2424273082317021,3388.8510537570423,-499.30600690726953,AI Decision Makers/FRBUS
2018Q1,3.448326503613686,260.85429991111266,4.170513151503811,19839.693170703045,21034.6718657883,2762.951751764304,279.7953846346569,2650.494732313193,3179.6285999508355,15569.556241830043,1.307198039763588,260.85429991111266,0.1698767846814866,856.1276597008837,0.3499086338150129,0.142427306741586,3419.4179761700593,-866.9631334187818,AI Decision Makers/FRBUS
2018Q2,2.852303277050794,262.31454745632817,3.9974924508706233,19981.670827887574,21337.31478061459,2753.3895763960204,305.76947007166507,2696.858029086179,3205.0711222604828,15620.820171785472,1.5904906725818357,262.31454745632817,0.1698767846814866,863.3854626710062,0.3499086338150129,0.142427306741586,3447.174103513944,-863.9286369586531,AI Decision Makers/FRBUS
2018Q3,3.0121338973621903,263.37197636702115,3.8170317028566325,20132.707462440252,21591.105559549076,2789.361306158537,307.4398955766333,2668.250355109397,3271.5213052872978,15922.875370600354,1.7898295675213547,263.37197636702115,0.1698767846814866,878.8191871536916,0.3499086338150129,0.142427306741586,3433.086472007535,-817.8306570362698,AI Decision Makers/FRBUS
2018Q4,0.7875159932915208,264.48495182035634,3.846116371910631,20172.383579382535,21726.840283933285,2786.3415276836886,315.8377952614483,2670.7799927784054,3299.9620742351476,16313.111082281499,2.101395749703302,264.48495182035634,0.1698767846814866,888.3395041786565,0.3499086338150129,0.142427306741586,3477.6521680120486,-886.7096797614478,AI Decision Makers/FRBUS
2019Q1,2.5212149854155537,265.1889495664822,3.867088861494927,20299.932419095432,21931.27791015656,2862.516278355247,290.85629526091606,2675.0410982206986,3261.8204640980753,16568.868482286405,2.300812048474334,265.1889495664822,0.1698767846814866,909.539169554298,0.3499086338150129,0.142427306741586,3564.586081572013,-950.0784936806758,AI Decision Makers/FRBUS
2019Q2,3.4161758329432246,267.1878206763407,3.6652709323239043,20474.045207018222,22235.033328136957,2924.558909190666,305.1371400258116,2684.166448677163,3295.680636884177,16485.656876265122,2.312314133852773,267.1878206763407,0.1698767846814866,909.3834392656377,0.3499086338150129,0.142427306741586,3583.6241576513926,-962.6096563022704,AI Decision Makers/FRBUS
