quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2030Q2,1.8684977298293,369.12690096,4.1994063169905,26083.5581538,36382.6369757,5519.2192676802,820.58773911284,4560.21025238298,5407.9383541539755,38525.8064162,2.9005198942795,369.12690096,0.158002607514334,1209.34073807,0.137738886015378,0.168083120158519,5736.7478884,-902.97031916701,FRBUS-Based Simulation - With Tariff
2030Q3,1.8574865539807,371.659550966,4.1996825629305,26204.9644703,36728.4536065,5573.1709934802,828.78970642599,4665.7772875910705,5467.000982638499,38769.169578,2.9004419104795,371.659550966,0.158002607514334,1212.82414406,0.137738886015378,0.168083120158519,5792.80789565,-901.34504366784,FRBUS-Based Simulation - With Tariff
2030Q4,1.84842089341,374.20957775,4.1999982320405,26326.3392034,37076.3569208,5623.1856946001,837.3301741912,4774.928825728817,5526.499334263964,39013.1915928,2.9003756246195,374.20957775,0.158002607514334,1216.27160347,0.137738886015378,0.168083120158519,5848.9984210201,-903.78524004269,FRBUS-Based Simulation - With Tariff
2031Q1,1.8415163693214,376.777100667,4.2001506202904,26447.8195854,37426.5434616,5669.5089630401,846.25094594191,4887.593158811522,5586.390618323876,39258.9023017,2.9003192823295,376.777100667,0.158002607514334,1219.7009772,0.137738886015378,0.168083120158519,5905.3856276401,-910.03966248497,FRBUS-Based Simulation - With Tariff
2031Q2,1.8361573392493,379.362239818,4.2001541011304,26569.5045578,37779.1593159,5712.38322107,855.58412482806,5003.65972370614,5646.655096465876,39507.2627705,2.9002713925695,379.362239818,0.158002607514334,1223.13005546,0.137738886015378,0.168083120158519,5962.00992411,-919.85358833287,FRBUS-Based Simulation - With Tariff
2031Q3,1.8316268992007,381.965116098,4.2000772923304,26691.4470844,38134.2904559,5752.0713785601,865.351676228,5122.991474404467,5707.267997476098,39759.1604685,2.9002306882995,381.965116098,0.158002607514334,1226.57638144,0.137738886015378,0.168083120158519,6018.89491789,-932.95443707284,FRBUS-Based Simulation - With Tariff
2031Q4,1.8273232472779,384.58585122,4.1999887868605,26813.6607811,38491.9732816,5788.85672519,875.56729552792,5245.434613085402,5768.192796199708,40015.4065719,2.9001960928994,384.58585122,0.158002607514334,1230.05710011,0.137738886015378,0.168083120158519,6076.0581766101,-949.05964223705,FRBUS-Based Simulation - With Tariff
2032Q1,1.8231138039093,387.22456773,4.1999426228505,26936.1505979,38852.2355208,5823.03828062,886.24429163195,5370.825780964004,5829.38751126938,40276.7334396,2.9001666918193,387.22456773,0.158002607514334,1233.58870038,0.137738886015378,0.168083120158519,6133.5193737601,-967.87728762805,FRBUS-Based Simulation - With Tariff
2032Q2,1.8190962005721,389.881389019,4.1999346964805,27058.9281897,39215.1163784,5854.91798726,897.39639788638,5498.995733794169,5890.81832144724,40543.7951375,2.9001417083693,389.881389019,0.158002607514334,1237.18688269,0.137738886015378,0.168083120158519,6191.3015610301,-989.11739966757,FRBUS-Based Simulation - With Tariff
2032Q3,1.8154019345721,392.556439324,4.1999465227404,27182.0143685,39580.669502,5884.7907844,909.03858330404,5629.7709734499385,5952.465247956907,40817.1696691,2.9001204831894,392.556439324,0.158002607514334,1240.86645051,0.137738886015378,0.168083120158519,6249.4291690401,-1012.4982650198,FRBUS-Based Simulation - With Tariff
2032Q4,1.81213772847,395.249843744,4.1999597480303,27305.4376167,39948.9615222,5912.9417153599,921.18644731769,5762.975790712293,6014.320942966075,41097.3614232,2.9001024568394,395.249843744,0.158002607514334,1244.64121299,0.137738886015378,0.168083120158519,6307.9256364001,-1037.7472374103,FRBUS-Based Simulation - With Tariff
2033Q1,1.8092900156779,397.961728238,4.1999600533803,27429.2260061,40320.0607513,5939.6431437199,933.85425495538,5898.432869054408,6076.387371586792,41384.8044846,2.9000871547894,397.961728238,0.158002607514334,1248.52394037,0.137738886015378,0.168083120158519,6366.8114954701,-1064.6039311097,FRBUS-Based Simulation - With Tariff
2033Q2,1.8067884709321,400.692219632,4.1999488018302,27553.4032709,40694.0318186,5965.15662932,947.05409414739,6035.9649410533975,6138.670833737508,41679.8656804,2.9000741746495,400.692219632,0.158002607514334,1252.52631765,0.137738886015378,0.168083120158519,6426.1043505101,-1092.8192438895,FRBUS-Based Simulation - With Tariff
2033Q3,1.8045580942621,403.441445629,4.19993134718,27677.9883781,41070.9351389,5989.7331884398,960.79584038112,6175.396809032903,6201.178784039528,41982.8476979,2.9000631752496,403.441445629,0.158002607514334,1256.65890579,0.137738886015378,0.168083120158519,6485.8197355601,-1122.15562029,FRBUS-Based Simulation - With Tariff
2033Q4,1.80253451238,406.209534807,4.19991312993,27802.9961533,41450.8276,6013.6123502597,975.08725842674,6316.556717815392,6263.919298436087,42293.9925923,2.9000538672097,406.209534807,0.158002607514334,1260.93111838,0.137738886015378,0.168083120158519,6545.9720395101,-1152.3884977704,FRBUS-Based Simulation - With Tariff
2034Q1,1.8006891522879,408.996616628,4.19989861084,27928.4396814,41833.765741,6037.0182895097,989.93469736695,6459.277903010404,6326.900938602435,42613.48619,2.9000460048697,408.996616628,0.158002607514334,1265.35120659,0.137738886015378,0.168083120158519,6606.57523647,-1183.3096211402,FRBUS-Based Simulation - With Tariff
2034Q2,1.7990118788293,411.802821439,4.1998881069401,28054.3315573,42219.807093,6060.1688058798,1005.3431633101,6603.399348858683,6390.133582408984,42941.4600316,2.9000393792896,411.802821439,0.158002607514334,1269.92625937,0.137738886015378,0.168083120158519,6667.6430347401,-1214.71793171,FRBUS-Based Simulation - With Tariff
2034Q3,1.7974966947728,414.62828048,4.19988088399,28180.6841633,42609.0116529,6083.2606276598,1021.3165554504,6748.767528337149,6453.627802180584,43277.9971336,2.9000338123897,414.62828048,0.158002607514334,1274.66221824,0.137738886015378,0.168083120158519,6729.18899273,-1246.4337112996,FRBUS-Based Simulation - With Tariff
2034Q4,1.7961373794614,417.473125884,4.1998761520098,28307.5096457,43001.4398564,6106.4764202398,1037.8575190702,6895.235027999244,6517.396227771622,43623.1358038,2.9000291517499,417.473125884,0.158002607514334,1279.56390553,0.137738886015378,0.168083120158519,6791.22609737,-1278.2913709498,FRBUS-Based Simulation - With Tariff
