quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2024Q3,-4.334469128873487,315.4657999190325,4.902369636480781,22973.606335425946,28767.6773790835,2994.7983830712246,987.6475748000469,3169.050806245065,4086.0551195462795,29732.13953128582,4.732585929618103,315.4657999190325,0.10513071714825659,1061.479201691524,0.23773888750549413,0.26808237659057543,2749.749175526551,-119.30330095126396,AI Decision Makers/FRBUS
2024Q4,1.0382999799387183,317.2293821927383,5.133246271346558,23033.317537098217,28931.392064429067,2947.108426520185,1404.0649873663947,3197.3915800338686,4058.239720824343,29691.72261447269,4.131831464789701,317.2293821927383,0.10513071714825659,1074.0403560644797,0.33773884429212664,0.36808169262727664,2839.622694561337,149.69228430912267,AI Decision Makers/FRBUS
2025Q1,10.657336806569031,319.2759452442399,4.314557274855209,23655.250489704336,29867.061757769512,2947.2607540376475,1984.4488767833373,3222.477574912308,4238.926036173862,30315.34726881588,3.953411918134847,319.2759452442399,0.20513056962676077,1083.36646528484,0.43773881597992037,0.46808102356513903,5914.090176837764,-2309.720941768336,AI Decision Makers/FRBUS
2025Q2,10.260447452300617,321.5531041949851,3.411575115116032,24269.883436674278,30779.83347060644,3181.389785412013,2132.141052315735,3252.0293430739325,4597.06438953807,31676.378641518633,4.136197026333984,321.5531041949851,0.30512659250683816,1092.8240350519936,0.33773881448980425,0.46808102356513903,9018.40904873367,-5040.856936091146,AI Decision Makers/FRBUS
2025Q3,10.102748212852386,323.9773251714738,2.381652544247146,24890.67131989392,31704.231290294545,3688.3330011654875,2270.1938530346906,3300.110582178974,4932.405693350512,33703.09635574482,4.5683619965076,323.9773251714738,0.40320860593504937,1101.3004769695829,0.4339300493764505,0.46808102356513903,12089.52943575385,-7506.36190467634,AI Decision Makers/FRBUS
2025Q4,8.982899190033422,326.4648614075692,1.3655557333332982,25455.971078552542,32592.8625140937,4447.894710781457,2378.3394256637152,3365.5327468354626,5254.014420948138,36331.401355354516,5.1776513606249015,326.4648614075692,0.498719871034098,1108.9360949663537,0.4339300493764505,0.46808102356513903,15105.37265922002,-9734.462961568714,AI Decision Makers/FRBUS
2026Q1,-2.351815736872615,328.9148902521925,1.6309533383169064,25306.740827515678,32532.237566613298,5292.392911489052,2251.164269966221,3449.0173136100284,5367.834962761207,38030.196083402116,5.553609443360349,328.9148902521925,0.40259397028870614,1119.1171874778545,0.3339438612627611,0.46808102356513903,12188.539093926427,-6291.83232610497,AI Decision Makers/FRBUS
2026Q2,3.181472831264237,331.31176884213113,1.2670821934940388,25508.82519057236,32986.10368759284,5948.955930891606,2275.1446609268523,3544.320940310016,5270.005539503818,39593.52422046257,5.956402199256701,331.31176884213113,0.40259397028870614,1126.493677422425,0.3713838557767496,0.46808102356513903,12284.14236107103,-5790.104211186112,AI Decision Makers/FRBUS
2026Q3,1.844168402347344,333.7019842552687,1.1272664231417846,25626.703138715293,33333.45499905477,6572.991365232863,2242.3693950872,3630.0832336289654,5308.392368827867,41060.282372088295,6.275335461891689,333.7019842552687,0.40259397028870614,1133.9313873388812,0.2731935258078203,0.46808102356513903,12398.527020054966,-5432.437598654345,AI Decision Makers/FRBUS
2026Q4,-3.893414980479223,336.10857823548315,1.6852879172749282,25378.474694183085,33157.31093271231,7073.942218852719,2111.0622285900745,3715.6793267219173,5225.041011777843,41711.18711319306,6.295339269855402,336.10857823548315,0.31089954077191384,1142.7948200630847,0.3731935272979364,0.46808102356513903,9588.262490994339,-2410.758300494605,AI Decision Makers/FRBUS
2027Q1,8.960410463549874,338.54862710538816,0.7892626984089336,25953.393918771082,34140.552918933994,7536.642173548881,2255.374253777579,3794.228040939664,5203.977631866003,43108.93172974465,6.630153939654137,338.54862710538816,0.4101490452785018,1146.9403305544101,0.27516763164278124,0.46808102356513903,12947.648045242095,-5176.831912952528,AI Decision Makers/FRBUS
2027Q2,-6.5758603613530315,341.0650670219056,1.7011340361159206,25530.217152807592,33742.66651438927,7985.833208000704,2038.3580884940056,3863.416123216996,5286.993767117226,43655.453593307626,6.637692693235604,341.0650670219056,0.31015162168927224,1155.892892899279,0.3751674841212854,0.46808102356513903,9815.965030347408,-2024.155050088242,AI Decision Makers/FRBUS
