quarter,gdp_growth,inflation,unemployment,real_gdp,nominal_gdp,personal_tax,corporate_tax,exports,imports,debt_to_gdp,interest_rate,pcpi,transfer_payments_ratio,federal_expenditures,personal_tax_rates,corporate_tax_rates,government_transfer_payments,federal_surplus,simulation_type
2012Q4,0.462294966300192,231.3693333333333,7.810942214656125,17489.852,16420.419,1590.912,332.83,2237.498,2753.373,12847.828,0.160967741935484,231.3693333333333,0.131744800046278,887.3513464719288,0.137738886015378,0.16098021046922,2247.803,-1000.485,Historical Data
2013Q1,3.926903706206275,232.2993333333334,7.748393367645489,17662.4,16648.189,1667.972,350.616,2255.929,2755.277,13195.652,0.144262295081967,232.2993333333334,0.132292645479777,860.1175700086167,0.137738886015378,0.160315821721373,2260.365,-774.26,Historical Data
2013Q2,1.069115306054869,232.045,7.538412921361215,17709.671,16728.687,1700.976,347.25,2261.403,2759.783,13104.008,0.11703125,232.045,0.132842736000889,853.8727577828461,0.137738886015378,0.159664382704558,2276.729,-531.289,Historical Data
2013Q3,3.39115862099888,233.3,7.258868903058513,17860.45,16953.838,1694.862,353.854,2285.116,2767.183,13257.919,0.08546875,233.3,0.133395022382431,843.5758238531047,0.137738886015378,0.159006535849351,2298.71,-703.395,Historical Data
2013Q4,3.47185609530527,234.1626666666667,6.957246902489267,18016.147,17192.019,1718.837,356.649,2349.24,2783.259,13705.127,0.085483870967742,234.1626666666667,0.133949454135606,830.4718887326359,0.137738886015378,0.158324308545233,2264.881,-526.798,Historical Data
2014Q1,-1.382771259864057,235.621,6.630904345973876,17953.974,17197.738,1767.624,392.621,2343.602,2853.69,13954.551,0.072786885245902,235.621,0.134505979152451,820.2401194848572,0.137738886015378,0.157601404298957,2311.647,-556.564,Historical Data
2014Q2,5.134276091659729,236.8723333333333,6.218510249333509,18185.911,17518.508,1779.426,414.281,2395.168,2900.572,13911.001,0.09109375,236.8723333333333,0.135064540262778,815.2974102951708,0.137738886015378,0.156823085214345,2324.546,-580.242,Historical Data
2014Q3,4.832259330312638,237.4783333333333,6.095947750656094,18406.941,17804.228,1819.858,386.705,2399.191,2888.549,14141.265,0.0896875,237.4783333333333,0.135625076358596,831.9599673951603,0.137738886015378,0.155979823062563,2354.177,-627.925,Historical Data
2014Q4,2.017834406173336,236.8883333333333,5.710701652143513,18500.031,17912.079,1857.355,390.39,2376.218,2906.969,14441.054,0.102096774193548,236.8883333333333,0.136187521435584,815.9389006034803,0.137738886015378,0.155066655166515,2425.463,-611.353,Historical Data
2015Q1,3.585819150769964,235.355,5.526820927602227,18666.621,18063.529,1927.547,402.746,2299.045,2825.476,14519.909,0.114590163934426,235.355,0.136751804729921,820.3044004577696,0.137738886015378,0.154080672390798,2472.662,-578.681,Historical Data
