adjlegrt,anngr,d79a,d8095,d83,d87,ddockm,ddockx,delrff,deuc,dfmprr,dfpdbt,dfpex,dfpsrp,dglprd,dmpalt,dmpex,dmpintay,dmprr,dmptay,dmptlr,dmptlur,dmptmax,dmptpi,dmptr,dmptrsh,dpadj,dpgap,drstar,ebfi,ebfin,ec,ecd,ech,ecnia,ecnian,eco,egfe,egfen,egfet,egfl,egfln,egflt,egse,egsen,egset,egsl,egsln,egslt,eh,ehn,ei,ein,em,emn,emo,emon,emp,empn,emptrt,ex,exn,fcbn,fcbrn,fgdp,fgdpt,fnicn,fniln,fnin,fnirn,fpc,fpi10,fpi10t,fpic,fpitrg,fpx,fpxr,fpxrr,fpxrrt,frl10,frs10,frstar,ftcin,fxgap,fynicn,fyniln,fynin,gfdbtn,gfdbtnp,gfdrt,gfexpn,gfintn,gfrecn,gfsrpn,gfsrt,gtn,gtr,gtrd,gtrt,hgemp,hggdp,hggdpt,hgpbfir,hgpcdr,hgpkir,hgynid,hks,hksr,hlept,hlprdt,hmfpt,hqlfpr,hqlww,huqpct,huxb,hxbt,hxbtr,jccan,jkcd,jrbfi,jrcd,jrh,kbfi,kcd,kh,ki,ks,leg,leh,leo,lep,leppot,leuc,lf,lfpr,lhp,lprdt,lqualt,lur,lurnat,lurtrsh,lww,mei,mep,mfpt,n16,pbfir,pcdr,pcer,pcfr,pcfrt,pchr,pcnia,pcor,pcpi,pcpix,pcxfe,pegfr,pegsr,pgdp,pgfl,pgsl,phouse,phr,pic4,picnia,picx4,picxfe,pieci,pigdp,pipl,pipxnc,pitarg,pitrsh,pkbfir,pkir,pl,pmo,pmp,poil,poilr,poilrt,ptr,pwstar,pxb,pxnc,pxp,pxr,qebfi,qec,qecd,qeco,qeh,qkir,qleor,qlf,qlfpr,qlhp,qlww,qpcnia,qpl,qpmo,qpxb,qpxnc,qpxp,qynidn,rbbb,rbbbp,rbfi,rcar,rccd,rcch,rcgain,req,reqp,rff,rffalt,rfffix,rffintay,rffmin,rffrule,rfftay,rfftlr,rfnict,rfrs10,rfynic,rfynil,rg10,rg10p,rg30,rg30p,rg5,rg5p,rgfint,rgw,rme,rrff,rrfix,rrtr,rspnia,rstar,rtb,rtbfi,rtinv,rtr,t47,tapddp,tcin,tdpv,tpn,trci,trcit,trfcim,trfpm,tritc,trp,trpt,trptx,trspp,tryh,uemot,ufcbr,ufnir,uftcin,ugfdbt,ugfdbtp,ugfsrp,uleg,upcpi,upcpix,upgfl,upgsl,upkbfir,upmp,upxb,uqpct,uvbfi,uxbt,uyd,uyhibn,uyhln,uyhptn,uyhsn,uyhtn,uyl,uyni,uynicpnr,uyp,vbfi,wpo,wpon,wps,wpsn,xb,xbn,xbo,xbt,xbtr,xfs,xfsn,xgap,xgap2,xgdi,xgdin,xgdo,xgdp,xgdpn,xgdpt,xgdptn,xp,xpn,ydn,yh,yhgap,yhibn,yhl,yhln,yhp,yhpcd,yhpgap,yhpntn,yhpshr,yhptn,yhshr,yhsn,yht,yhtgap,yhtn,yhtshr,ykbfin,ykin,ymsdn,ynicpn,ynidn,yniln,ynin,ynirn,ypn,zdivgr,zebfi,zecd,zeco,zeh,zgap05,zgap10,zgap30,zgapc2,zlhp,zpi10,zpi10f,zpi5,zpib5,zpic30,zpic58,zpicxfe,zpieci,zrff10,zrff30,zrff5,zyh,zyhp,zyhpst,zyhst,zyht,zyhtst,zynid,dftpl,dmptmax_aerr,delrff_aerr,dmptlur_aerr,dmptpi_aerr,dmptr_aerr,dpadj_aerr,dpgap_aerr,ebfi_aerr,ebfin_aerr,ec_aerr,ecd_aerr,ech_aerr,ecnia_aerr,ecnian_aerr,eco_aerr,egfe_aerr,egfen_aerr,egfet_aerr,egfl_aerr,egfln_aerr,egflt_aerr,egse_aerr,egsen_aerr,egset_aerr,egsl_aerr,egsln_aerr,egslt_aerr,eh_aerr,ehn_aerr,ei_aerr,ein_aerr,em_aerr,emn_aerr,emo_aerr,emon_aerr,emp_aerr,empn_aerr,ex_aerr,exn_aerr,fcbn_aerr,fcbrn_aerr,fgdp_aerr,fgdpt_aerr,fnicn_aerr,fniln_aerr,fnin_aerr,fnirn_aerr,fpc_aerr,fpi10_aerr,fpi10t_aerr,fpic_aerr,fpx_aerr,fpxr_aerr,fpxrr_aerr,frl10_aerr,frs10_aerr,frstar_aerr,ftcin_aerr,fxgap_aerr,fynicn_aerr,fyniln_aerr,fynin_aerr,gfdbtnp_aerr,gfdbtn_aerr,ugfsrp_aerr,uleg_aerr,gfexpn_aerr,gfintn_aerr,gfrecn_aerr,gfsrpn_aerr,gtn_aerr,gtr_aerr,gtrd_aerr,hgemp_aerr,hggdp_aerr,hggdpt_aerr,hgpbfir_aerr,hgpkir_aerr,hgynid_aerr,hks_aerr,hlept_aerr,hlprdt_aerr,hmfpt_aerr,hqlfpr_aerr,hqlww_aerr,huqpct_aerr,huxb_aerr,hxbt_aerr,hxbtr_aerr,jccan_aerr,jkcd_aerr,kbfi_aerr,kcd_aerr,kh_aerr,ki_aerr,ks_aerr,leg_aerr,leh_aerr,leo_aerr,lep_aerr,leppot_aerr,lf_aerr,lfpr_aerr,lhp_aerr,lprdt_aerr,lur_aerr,lurnat_aerr,lww_aerr,mei_aerr,mep_aerr,mfpt_aerr,pbfir_aerr,pcdr_aerr,pcer_aerr,pcfr_aerr,pchr_aerr,pcnia_aerr,pcor_aerr,pcpi_aerr,pcpix_aerr,pcxfe_aerr,pegfr_aerr,pegsr_aerr,pgdp_aerr,pgfl_aerr,pgsl_aerr,phouse_aerr,phr_aerr,pic4_aerr,picnia_aerr,picx4_aerr,picxfe_aerr,pieci_aerr,pigdp_aerr,pipl_aerr,pipxnc_aerr,pkbfir_aerr,pl_aerr,pmo_aerr,pmp_aerr,poil_aerr,poilr_aerr,ptr_aerr,pxb_aerr,pxnc_aerr,pxp_aerr,pxr_aerr,qebfi_aerr,qec_aerr,qecd_aerr,qeco_aerr,qeh_aerr,qkir_aerr,qlf_aerr,qlfpr_aerr,qlhp_aerr,qlww_aerr,qpcnia_aerr,qpl_aerr,qpmo_aerr,qpxb_aerr,qpxnc_aerr,qpxp_aerr,qynidn_aerr,rbbb_aerr,rbbbp_aerr,rbfi_aerr,rcar_aerr,rccd_aerr,rcch_aerr,rcgain_aerr,req_aerr,reqp_aerr,rff_aerr,rffalt_aerr,rffintay_aerr,rffrule_aerr,rfftay_aerr,rfftlr_aerr,rfynic_aerr,rfynil_aerr,rg10_aerr,rg10p_aerr,rg30_aerr,rg30p_aerr,rg5_aerr,rg5p_aerr,rgfint_aerr,rgw_aerr,rme_aerr,rrff_aerr,rrtr_aerr,rspnia_aerr,rstar_aerr,rtb_aerr,rtbfi_aerr,rtinv_aerr,rtr_aerr,tcin_aerr,tpn_aerr,trci_aerr,trp_aerr,trpt_aerr,tryh_aerr,uqpct_aerr,uxbt_aerr,uynicpnr_aerr,vbfi_aerr,wpo_aerr,wpon_aerr,wps_aerr,wpsn_aerr,xb_aerr,xbn_aerr,xbo_aerr,xbt_aerr,xbtr_aerr,xfs_aerr,xfsn_aerr,xgap_aerr,xgap2_aerr,xgdi_aerr,xgdin_aerr,xgdo_aerr,xgdp_aerr,xgdpn_aerr,xgdpt_aerr,xgdptn_aerr,xp_aerr,xpn_aerr,ydn_aerr,yh_aerr,yhgap_aerr,yhibn_aerr,yhl_aerr,yhln_aerr,yhp_aerr,yhpcd_aerr,yhpgap_aerr,yhpntn_aerr,yhpshr_aerr,yhptn_aerr,yhshr_aerr,yhsn_aerr,yht_aerr,yhtgap_aerr,yhtn_aerr,yhtshr_aerr,ykbfin_aerr,ykin_aerr,ynicpn_aerr,ynidn_aerr,yniln_aerr,ynin_aerr,ynirn_aerr,ypn_aerr,zdivgr_aerr,zebfi_aerr,zecd_aerr,zeco_aerr,zeh_aerr,zgap05_aerr,zgap10_aerr,zgap30_aerr,zgapc2_aerr,zlhp_aerr,zpi10_aerr,zpi10f_aerr,zpi5_aerr,zpib5_aerr,zpic30_aerr,zpic58_aerr,zpicxfe_aerr,zpieci_aerr,zrff10_aerr,zrff30_aerr,zrff5_aerr,zyh_aerr,zyhp_aerr,zyhpst_aerr,zyhst_aerr,zyht_aerr,zyhtst_aerr,zynid_aerr,dmptmax_trac,delrff_trac,dmptlur_trac,dmptpi_trac,dmptr_trac,dpadj_trac,dpgap_trac,ebfi_trac,ebfin_trac,ec_trac,ecd_trac,ech_trac,ecnia_trac,ecnian_trac,eco_trac,egfe_trac,egfen_trac,egfet_trac,egfl_trac,egfln_trac,egflt_trac,egse_trac,egsen_trac,egset_trac,egsl_trac,egsln_trac,egslt_trac,eh_trac,ehn_trac,ei_trac,ein_trac,em_trac,emn_trac,emo_trac,emon_trac,emp_trac,empn_trac,ex_trac,exn_trac,fcbn_trac,fcbrn_trac,fgdp_trac,fgdpt_trac,fnicn_trac,fniln_trac,fnin_trac,fnirn_trac,fpc_trac,fpi10_trac,fpi10t_trac,fpic_trac,fpx_trac,fpxr_trac,fpxrr_trac,frl10_trac,frs10_trac,frstar_trac,ftcin_trac,fxgap_trac,fynicn_trac,fyniln_trac,fynin_trac,gfdbtnp_trac,gfdbtn_trac,ugfsrp_trac,uleg_trac,gfexpn_trac,gfintn_trac,gfrecn_trac,gfsrpn_trac,gtn_trac,gtr_trac,gtrd_trac,hgemp_trac,hggdp_trac,hggdpt_trac,hgpbfir_trac,hgpkir_trac,hgynid_trac,hks_trac,hlept_trac,hlprdt_trac,hmfpt_trac,hqlfpr_trac,hqlww_trac,huqpct_trac,huxb_trac,hxbt_trac,hxbtr_trac,jccan_trac,jkcd_trac,kbfi_trac,kcd_trac,kh_trac,ki_trac,ks_trac,leg_trac,leh_trac,leo_trac,lep_trac,leppot_trac,lf_trac,lfpr_trac,lhp_trac,lprdt_trac,lur_trac,lurnat_trac,lww_trac,mei_trac,mep_trac,mfpt_trac,pbfir_trac,pcdr_trac,pcer_trac,pcfr_trac,pchr_trac,pcnia_trac,pcor_trac,pcpi_trac,pcpix_trac,pcxfe_trac,pegfr_trac,pegsr_trac,pgdp_trac,pgfl_trac,pgsl_trac,phouse_trac,phr_trac,pic4_trac,picnia_trac,picx4_trac,picxfe_trac,pieci_trac,pigdp_trac,pipl_trac,pipxnc_trac,pkbfir_trac,pl_trac,pmo_trac,pmp_trac,poil_trac,poilr_trac,ptr_trac,pxb_trac,pxnc_trac,pxp_trac,pxr_trac,qebfi_trac,qec_trac,qecd_trac,qeco_trac,qeh_trac,qkir_trac,qlf_trac,qlfpr_trac,qlhp_trac,qlww_trac,qpcnia_trac,qpl_trac,qpmo_trac,qpxb_trac,qpxnc_trac,qpxp_trac,qynidn_trac,rbbb_trac,rbbbp_trac,rbfi_trac,rcar_trac,rccd_trac,rcch_trac,rcgain_trac,req_trac,reqp_trac,rff_trac,rffalt_trac,rffintay_trac,rffrule_trac,rfftay_trac,rfftlr_trac,rfynic_trac,rfynil_trac,rg10_trac,rg10p_trac,rg30_trac,rg30p_trac,rg5_trac,rg5p_trac,rgfint_trac,rgw_trac,rme_trac,rrff_trac,rrtr_trac,rspnia_trac,rstar_trac,rtb_trac,rtbfi_trac,rtinv_trac,rtr_trac,tcin_trac,tpn_trac,trci_trac,trp_trac,trpt_trac,tryh_trac,uqpct_trac,uxbt_trac,uynicpnr_trac,vbfi_trac,wpo_trac,wpon_trac,wps_trac,wpsn_trac,xb_trac,xbn_trac,xbo_trac,xbt_trac,xbtr_trac,xfs_trac,xfsn_trac,xgap_trac,xgap2_trac,xgdi_trac,xgdin_trac,xgdo_trac,xgdp_trac,xgdpn_trac,xgdpt_trac,xgdptn_trac,xp_trac,xpn_trac,ydn_trac,yh_trac,yhgap_trac,yhibn_trac,yhl_trac,yhln_trac,yhp_trac,yhpcd_trac,yhpgap_trac,yhpntn_trac,yhpshr_trac,yhptn_trac,yhshr_trac,yhsn_trac,yht_trac,yhtgap_trac,yhtn_trac,yhtshr_trac,ykbfin_trac,ykin_trac,ynicpn_trac,ynidn_trac,yniln_trac,ynin_trac,ynirn_trac,ypn_trac,zdivgr_trac,zebfi_trac,zecd_trac,zeco_trac,zeh_trac,zgap05_trac,zgap10_trac,zgap30_trac,zgapc2_trac,zlhp_trac,zpi10_trac,zpi10f_trac,zpi5_trac,zpib5_trac,zpic30_trac,zpic58_trac,zpicxfe_trac,zpieci_trac,zrff10_trac,zrff30_trac,zrff5_trac,zyh_trac,zyhp_trac,zyhpst_trac,zyhst_trac,zyht_trac,zyhtst_trac,zynid_trac
0.139042687721996,,0.0,0.0,0.0,0.0,1.0,0.0,0.0685483870967739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.000669218353077,0.0,198.358,59.656,2275.919122790019,74.746,415.556,2244.227,354.822,1970.278663660693,290.480147426246,54.087,285.4122405433112,438.963,29.244,430.8777204285374,147.5428822177793,23.903,150.8475409083159,476.494,29.873,482.1822354023436,286.402,29.01,38.993,9.408,130.476,24.314,88.84276547397285,22.34123632759978,42.67676939855507,1.97276367240022,,110.613,28.325,2.584,-5.027999999999999,15.81665570752701,15.75016567663924,179.45,79.32190396500155,100.1280960349984,-0.029423509365155,3.54108496846924,1.650543496343062,1.691141550971991,3.107221461352339,3.4000001,33.56176034608908,285.3348270185396,277.579119719412,241.5318528304965,5.206075240045027,3.402166666666667,2.0,0.119999999999997,0.421265913403094,5.404,1.803,3.601,258.932,242.198,0.407731817317129,127.61,12.83,122.223,-5.387,-0.028389072059374,31.44900000000001,199.1955915885483,,,6.788397128731805,7.071770337623207,,-1.200116155423918,-0.975061648749787,-0.513612468265392,22.37379972902974,2.899999999999991,,,,,,,0.00018828476786,,,0.0,72.702,63.1568735010654,0.056642422789451,0.170153074433359,0.02737278550283,4210.330689765055,374.0740805829034,4643.679709334772,631.833,26.87517061160365,7.733732215918435,67.15798240833045,2.621250192412022,56.803,,0.039236659292549,71.31083073793693,0.590010584819857,111.3645166832175,,1.045904527256818,5.823587085765336,,0.0,1.960539349738878,,,,120.8636464712063,1.723617716076558,4.03680981595092,0.674474363703431,0.99649575802287,1.001792761986888,0.790715324773892,15.811,0.819104320367672,30.10553846153846,31.23384615384616,16.266,1.06711930598158,0.928476013184131,15.788,6.661,6.27,12.69729293281409,0.580558496452236,0.893369918958586,1.724031318206443,1.383694839192207,1.478198282419996,4.525077644602025,1.981082213228369,3.759955285699945,1.069843077794808,2.0,0.0,0.93302454067308,1.295140310990158,254.6637328716921,25.14693932410829,4.622570312145072,2.264400005340576,0.11872280214652,0.117912734907931,1.6827,,19.073,21.06978756508857,17.44871543850264,1.467500578495157,,,,,,0.171690197883294,,,,,,,,,,,,15.82246319150323,5.063333193461101,1.047444304572211,,10.43,,7.298784265951409,2.53455595760879,,,2.423387096774194,2.423387096774194,2.423387096774194,2.423387096774194,0.125,2.423387096774194,2.423387096774194,2.423387096774194,,1.824238662664348,3.038532687841933,2.284939423125666,4.015888888888889,,4.085555555555556,,3.80115,,0.049694781854239,0.033250676889796,5.983333269755046,1.049177913096494,1.049177913096494,2.0,11.57189101633682,0.8999999999999999,2.723076923076923,,,3.6827,61.0,1.0,23.024,0.742911699014943,49.53,0.368083643746703,0.374261019810798,0.519999980926514,22.01,2.928141338441236,0.115755131039576,0.137738886015378,0.137738886015378,0.020230851373079,0.115378433341176,0.039052247464152,,-4.9533443486e-05,0.001918434557401,1.06909223032395,0.996729326286484,0.0836160151377159,,1.904088195657356,1.920192189465521,,,0.541317562456313,2.041410661209487,1.208069419812516,0.905303403056451,,,1.000312343675651,0.011107501014288,0.9418093780915688,1.01818347725821,,0.919679481064581,0.949700899788084,1.0,-0.083456085977916,1.002463957259399,,11458.90835494276,1811.768,2898.304977547277,458.251,2431.066,464.36,,,1.0,3736.43,584.605,,,3748.605,592.505,,3758.147,594.013,,,3150.965479021999,549.8030000000001,409.933,2749.084300866729,-1.232535666626694,6.598,1715.094961019096,306.542,851.0597338771059,19.95075294400162,0.234757787961617,25.98171881003849,0.309579351062019,122.741,0.731499938897209,47.437,182.9296059705269,-1.872838689100785,28.923,0.066542013976382,,,0.0,62.551,15.324,325.482,523.404,85.797,459.335,,,,,,,,,,,1.6827,1.6827,,,,,,,,,,,,0.308853441823097,0.740571728220634,,0.067799981641815,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
